time,old_path,new_path
2026-01-14T10:37:46.116387,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\关于公布规范性文件清理结果的通知 (1).docx,D:\BaiduSyncdisk\2025\研究\合约设计\通知\20251104_郑东新区管委会.docx,0
2026-01-14T10:37:46.144523,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\关于公布规范性文件清理结果的通知 (2).docx,D:\BaiduSyncdisk\2025\研究\合约设计\通知\20251127_郑东新区管委会.docx,0
2026-01-14T10:37:46.181840,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\关于公布规范性文件清理结果的通知.docx,D:\BaiduSyncdisk\2025\研究\合约设计\通知\20251104_郑东新区管委会(1).docx,0
2026-01-14T10:37:46.199023,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\关于国际贸易摩擦对郑商所期货品种影响的分析报告.docx,D:\BaiduSyncdisk\2025\研究\合约设计\报告\20260109_关于国际贸易摩擦对郑商所期货品种影响的分析报告.docx,0
2026-01-14T10:37:46.207431,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\刻录在光盘的数据.zip,D:\BaiduSyncdisk\2025\研究\合约设计\压缩包\20251222__未识别标题_.zip,0
2026-01-14T10:37:46.593627,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\千门108局.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/其他参考资料\20251226_千门做局系列.pdf,0
2026-01-14T10:37:46.808027,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\印度国家商品及衍生品交易所与印度气象局的谅解备忘录.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/其他参考资料\20250731_Derivatives.pdf,0
2026-01-14T10:37:46.811215,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\在金融气象服务工作推进会上的发言稿 (1).wps,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251029__未识别标题_.wps,0
2026-01-14T10:37:46.813517,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\在金融气象服务工作推进会上的发言稿.wps,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251029__未识别标题_(1).wps,0
2026-01-14T10:37:46.815098,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\基准地列表.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_.xlsx,0
2026-01-14T10:37:46.816314,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\基准气温步进法回归统计模板.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251204__未识别标题_.xlsx,0
2026-01-14T10:37:46.827508,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\天气汇报材料.doc,D:\BaiduSyncdisk\2025\研究\合约设计\报告\20250718__未识别标题_.doc,0
2026-01-14T10:37:46.856730,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\工作签报-关于提请总办会审议解除《技术服务合同》的请示 (1).docx,D:\BaiduSyncdisk\2025\研究\合约设计\请示\20251226_关于提请总办会审议解除《技术服务合同》的请示.docx,0
2026-01-14T10:37:46.878774,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\工作签报-关于提请总办会审议解除《技术服务合同》的请示.docx,D:\BaiduSyncdisk\2025\研究\合约设计\请示\20251217_关于提请总办会审议解除《技术服务合同》的请示.docx,0
2026-01-14T10:37:46.880111,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\广东分月用电量.csv,D:\BaiduSyncdisk\2025\研究\合约设计\数据集文件\20251117__未识别标题_.csv,0
2026-01-14T10:37:46.881431,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\广东分行业用电量_2011-2015_2023-2024.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251118__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.128552,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\广东电网有限责任公司关于2025年9月代理购电工商业用户价格的公告（无正文）.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/其他参考资料\20250915_广东电网有限责任公司关于2025年9月代理购电工商业用户价格的公告.pdf,0
2026-01-14T10:37:47.129714,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20210201-20210228.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_.xls,0
2026-01-14T10:37:47.132923,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20240819-20250819 (1).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(1).xls,0
2026-01-14T10:37:47.135203,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20240819-20250819 (2).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(2).xls,0
2026-01-14T10:37:47.137260,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20240819-20250819 (3).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(3).xls,0
2026-01-14T10:37:47.139187,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20240819-20250819 (4).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(4).xls,0
2026-01-14T10:37:47.141348,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20240819-20250819.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(5).xls,0
2026-01-14T10:37:47.143189,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20240825-20250825.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250825__未识别标题_.xls,0
2026-01-14T10:37:47.145037,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20250315-20250915 (1).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250929__未识别标题_.xls,0
2026-01-14T10:37:47.147055,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20250315-20250915.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250929__未识别标题_(1).xls,0
2026-01-14T10:37:47.148173,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\日均气温指数_20250826-20250926.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251130__未识别标题_.xls,0
2026-01-14T10:37:47.150115,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\月制冷指数_2021-2025.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250718__未识别标题_.xls,0
2026-01-14T10:37:47.259953,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\汕尾对虾.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/其他参考资料\20251031_中国太平洋财产保险股份有限公司广东省汕尾市地方财政对虾养殖天气指数保险.pdf,0
2026-01-14T10:37:47.348627,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\河南电力交易中心关于发布售电公司公示结果的公告（第五十二批）.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/其他参考资料\20250731_144025.pdf,0
2026-01-14T10:37:47.428804,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\海之鑫能源科技集团业务介绍.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/报告\20250731_海之鑫能源汇报.pdf,0
2026-01-14T10:37:47.431246,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\珠三角日均气温指数_20140101-20250730.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(6).xls,0
2026-01-14T10:37:47.449591,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\自然学科三类高质量top期刊目录推荐表(1) (1).docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20250728_三类高质量期刊目录推荐表.docx,0
2026-01-14T10:37:47.468577,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\自然学科三类高质量top期刊目录推荐表(1).docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20250728_三类高质量期刊目录推荐表(1).docx,0
2026-01-14T10:37:47.593970,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\郑州大学青年专职科研人员“求是”计划实施办法（试行）.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/其他参考资料\20250728_第一章总则.pdf,0
2026-01-14T10:37:47.605984,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\郑州市市场监督管理局信息公开申请表.doc,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251225__未识别标题_.doc,0
2026-01-14T10:37:47.607424,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\长三角月制冷指数（MCDD） (1).xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_.xlsx,0
2026-01-14T10:37:47.608524,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\长三角月制冷指数（MCDD）.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.665756,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\长三角气温指数作为金融风险管理工具在购电场景中的应用.pdf,D:\BaiduSyncdisk\2025\研究\合约设计\参考资料/其他参考资料\20251128_长三角气温指数作为金融风险管理工具在购电场景中的应用.pdf,0
2026-01-14T10:37:47.678918,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件1：大连品交易所线型低密度聚乙烯月均价期货合约和大连商品交易所线型低密度聚乙烯月均价期货业务细则 (1).doc,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20250728__未识别标题_.doc,0
2026-01-14T10:37:47.693674,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件2.2026年公开招聘报名表.docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20260107_绩溪县产业投资有限公司2026年公开招聘报名表.docx,0
2026-01-14T10:37:47.706628,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件3.回避事项诚信承诺书.docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20260107_回避事项诚信承诺书.docx,0
2026-01-14T10:37:47.731795,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件4.执业资格证书承诺书.docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20260107_执业资格证书承诺书.docx,0
2026-01-14T10:37:47.751676,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件5.择业期内未就业毕业生报考承诺书.docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20260107_择业期内未就业毕业生报考承诺书.docx,0
2026-01-14T10:37:47.816258,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件：2024-2026年广州市政策性农业保险实施方案（征求意见稿）4257 (1).docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251031_2024-2026年广州市政策性农业保险实施方案（征求意见稿）.docx,0
2026-01-14T10:37:47.882816,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件：2024-2026年广州市政策性农业保险实施方案（征求意见稿）4257 (2).docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251031_2024-2026年广州市政策性农业保险实施方案（征求意见稿）(1).docx,0
2026-01-14T10:37:47.959843,D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件：2024-2026年广州市政策性农业保险实施方案（征求意见稿）4257.docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251031_2024-2026年广州市政策性农业保险实施方案（征求意见稿）(2).docx,0
2026-01-14T10:37:47.962545,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250214__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250214__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.964671,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250710__未识别标题_(1).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250710__未识别标题_(2).xls,0
2026-01-14T10:37:47.966686,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250710__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250710__未识别标题_(1).xls,0
2026-01-14T10:37:47.969567,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250710__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250710__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.971471,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250714__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250714__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.973304,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250715__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250715__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.974783,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250718__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250718__未识别标题_(1).xls,0
2026-01-14T10:37:47.976585,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250720__未识别标题_(1).xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250720__未识别标题_(3).xlsx,0
2026-01-14T10:37:47.978803,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250720__未识别标题_(2).xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250720__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.980418,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250720__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250720__未识别标题_(2).xlsx,0
2026-01-14T10:37:47.981981,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250731__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250731__未识别标题_(1).xls,0
2026-01-14T10:37:47.983673,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250731__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250731__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.985604,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(1).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(7).xls,0
2026-01-14T10:37:47.987300,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(2).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(1).xls,0
2026-01-14T10:37:47.989217,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(3).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(2).xls,0
2026-01-14T10:37:47.991103,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(4).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(3).xls,0
2026-01-14T10:37:47.992823,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(5).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(4).xls,0
2026-01-14T10:37:47.994623,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(6).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(5).xls,0
2026-01-14T10:37:47.996351,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(6).xls,0
2026-01-14T10:37:47.997862,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250819__未识别标题_(1).xlsx,0
2026-01-14T10:37:47.999564,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250825__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250825__未识别标题_(1).xls,0
2026-01-14T10:37:48.001447,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250826__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250826__未识别标题_(1).xls,0
2026-01-14T10:37:48.003340,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250901__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250901__未识别标题_(1).xls,0
2026-01-14T10:37:48.005077,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250929__未识别标题_(1).xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250929__未识别标题_(2).xls,0
2026-01-14T10:37:48.006755,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250929__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20250929__未识别标题_(1).xls,0
2026-01-14T10:37:48.007648,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_(1).xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_(2).xlsx,0
2026-01-14T10:37:48.008522,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_(1).xls,0
2026-01-14T10:37:48.009383,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251113__未识别标题_(1).xlsx,0
2026-01-14T10:37:48.010246,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251118__未识别标题_(1).xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251118__未识别标题_(2).xlsx,0
2026-01-14T10:37:48.011122,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251118__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251118__未识别标题_(1).xlsx,0
2026-01-14T10:37:48.011984,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251130__未识别标题_.xls,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251130__未识别标题_(1).xls,0
2026-01-14T10:37:48.012855,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251204__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20251204__未识别标题_(1).xlsx,0
2026-01-14T10:37:48.013723,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20260106__未识别标题_.xlsx,D:\BaiduSyncdisk\2025\研究\合约设计\Excel文件\20260106__未识别标题_(1).xlsx,0
2026-01-14T10:37:48.026706,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20250710_中原气温指数期货合约.docx,D:\BaiduSyncdisk\2025\研究\合约设计\其他\20250710_中原气温指数期货合约(1).docx,0
